tgt,src
"[10, 102, 235, 91, 10]","[100, 89, 45, 90, 124]"
"[98, 77, 86, 87, 87]","[75, 94, 80, 87, 99]"
"[9, 85, 206, 99, 11]","[106, 71, 43, 85, 105]"
"[204, 149, 31, 10, 7]","[44, 64, 85, 116, 92]"
"[7, 105, 233, 84, 6]","[115, 83, 43, 83, 111]"
"[8, 96, 224, 108, 7]","[112, 87, 62, 80, 102]"
"[14, 112, 209, 107, 6]","[111, 94, 58, 78, 107]"
"[81, 72, 83, 98, 90]","[79, 87, 99, 79, 80]"
"[197, 156, 42, 13, 6]","[57, 62, 92, 101, 102]"
"[234, 145, 42, 13, 3]","[47, 91, 96, 97, 106]"
"[88, 90, 96, 82, 94]","[70, 94, 98, 94, 94]"
"[86, 87, 77, 94, 101]","[84, 93, 81, 90, 97]"
"[11, 98, 211, 103, 15]","[95, 101, 51, 93, 98]"
"[88, 90, 90, 86, 84]","[102, 85, 78, 97, 76]"
"[9, 88, 205, 92, 11]","[90, 89, 48, 67, 111]"
"[74, 88, 87, 80, 116]","[109, 87, 79, 88, 82]"
"[89, 78, 100, 95, 82]","[100, 80, 97, 85, 82]"
"[88, 86, 76, 98, 77]","[75, 98, 83, 85, 84]"
"[89, 83, 80, 87, 79]","[78, 86, 68, 95, 91]"
"[10, 92, 209, 82, 15]","[89, 80, 48, 74, 117]"
"[16, 98, 175, 100, 17]","[113, 77, 49, 70, 97]"
"[189, 159, 50, 8, 1]","[51, 63, 95, 113, 85]"
"[10, 101, 202, 114, 16]","[117, 94, 52, 75, 105]"
"[12, 97, 218, 85, 7]","[98, 75, 49, 83, 114]"
"[196, 166, 52, 17, 5]","[50, 70, 110, 105, 101]"
"[7, 83, 231, 109, 6]","[109, 91, 59, 65, 112]"
"[85, 91, 91, 90, 90]","[91, 86, 96, 89, 85]"
"[9, 99, 206, 99, 7]","[100, 82, 51, 95, 92]"
"[79, 85, 88, 78, 93]","[91, 77, 95, 91, 69]"
"[82, 81, 85, 78, 74]","[82, 73, 72, 83, 90]"
"[177, 168, 52, 12, 0]","[60, 51, 100, 101, 97]"
"[14, 72, 201, 106, 14]","[92, 84, 38, 78, 115]"
"[90, 84, 88, 62, 83]","[74, 77, 80, 94, 82]"
"[205, 151, 41, 9, 1]","[54, 64, 94, 107, 88]"
"[7, 96, 220, 84, 10]","[102, 83, 41, 72, 119]"
"[87, 72, 76, 105, 82]","[85, 78, 80, 85, 94]"
"[11, 96, 211, 104, 9]","[96, 86, 61, 77, 111]"
"[75, 86, 77, 94, 78]","[90, 84, 71, 73, 92]"
"[79, 69, 87, 73, 93]","[88, 82, 79, 64, 88]"
"[99, 77, 90, 78, 101]","[95, 97, 80, 97, 76]"
"[217, 155, 58, 15, 4]","[55, 82, 97, 111, 104]"
"[85, 76, 85, 80, 75]","[77, 85, 72, 71, 96]"
"[204, 149, 40, 7, 3]","[53, 58, 89, 98, 105]"
"[194, 148, 46, 10, 6]","[55, 54, 97, 111, 87]"
"[70, 87, 111, 87, 88]","[80, 75, 99, 99, 90]"
"[71, 92, 93, 98, 91]","[97, 92, 96, 77, 83]"
"[220, 156, 45, 12, 4]","[49, 83, 97, 96, 112]"
"[6, 103, 205, 96, 7]","[85, 97, 66, 71, 98]"
"[10, 99, 201, 105, 9]","[97, 79, 48, 89, 111]"
"[73, 94, 60, 86, 88]","[85, 72, 77, 74, 93]"
"[219, 141, 52, 15, 5]","[61, 73, 90, 101, 107]"
"[83, 83, 92, 80, 91]","[84, 84, 83, 91, 87]"
"[185, 183, 53, 13, 3]","[61, 60, 105, 97, 114]"
"[103, 73, 75, 93, 88]","[79, 88, 87, 90, 88]"
"[209, 144, 34, 13, 3]","[48, 67, 86, 95, 107]"
"[219, 148, 26, 9, 2]","[40, 75, 90, 95, 104]"
"[234, 136, 44, 11, 0]","[48, 67, 95, 111, 104]"
"[202, 156, 32, 7, 3]","[40, 64, 91, 113, 92]"
"[215, 145, 39, 9, 6]","[62, 60, 91, 99, 102]"
"[85, 83, 88, 108, 85]","[91, 90, 99, 93, 76]"
"[11, 109, 202, 94, 7]","[108, 73, 58, 73, 111]"
"[7, 94, 216, 97, 8]","[91, 101, 50, 86, 94]"
"[81, 69, 80, 86, 85]","[72, 93, 86, 73, 77]"
"[5, 92, 224, 111, 14]","[107, 92, 60, 86, 101]"
"[220, 145, 37, 10, 2]","[56, 68, 83, 107, 100]"
"[10, 103, 224, 91, 10]","[104, 86, 54, 84, 110]"
"[87, 88, 89, 85, 90]","[86, 72, 90, 108, 83]"
"[5, 100, 219, 95, 8]","[96, 71, 50, 88, 122]"
"[94, 72, 96, 87, 83]","[90, 84, 94, 83, 81]"
"[214, 156, 33, 13, 7]","[53, 49, 90, 125, 106]"
"[212, 166, 51, 12, 5]","[67, 73, 99, 103, 104]"
"[104, 87, 96, 69, 92]","[75, 98, 80, 99, 96]"
"[205, 143, 43, 11, 3]","[62, 67, 85, 101, 90]"
"[12, 95, 214, 93, 8]","[111, 78, 61, 84, 88]"
"[9, 100, 208, 94, 9]","[95, 76, 46, 83, 120]"
"[12, 91, 220, 94, 11]","[107, 81, 64, 83, 93]"
"[66, 97, 90, 75, 72]","[74, 84, 76, 79, 87]"
"[89, 94, 97, 69, 92]","[87, 82, 69, 96, 107]"
"[84, 88, 87, 73, 81]","[78, 92, 79, 83, 81]"
"[79, 87, 68, 95, 79]","[81, 77, 85, 84, 81]"
"[213, 166, 36, 4, 2]","[52, 57, 110, 98, 104]"
"[244, 140, 42, 11, 3]","[46, 77, 99, 106, 112]"
"[95, 86, 89, 80, 95]","[83, 91, 96, 89, 86]"
"[203, 160, 51, 7, 2]","[55, 68, 104, 106, 90]"
"[214, 165, 34, 13, 3]","[60, 59, 81, 130, 99]"
"[10, 101, 205, 114, 12]","[114, 88, 57, 83, 100]"
"[82, 90, 71, 91, 74]","[81, 91, 79, 73, 84]"
"[94, 87, 87, 74, 81]","[89, 71, 93, 88, 82]"
"[74, 81, 82, 96, 79]","[84, 72, 82, 86, 88]"
"[103, 95, 97, 73, 79]","[75, 87, 97, 89, 99]"
"[189, 167, 51, 7, 5]","[54, 60, 97, 104, 104]"
"[9, 87, 202, 108, 6]","[115, 74, 51, 75, 97]"
"[234, 130, 45, 10, 5]","[53, 68, 103, 111, 89]"
"[6, 95, 221, 85, 9]","[110, 89, 48, 65, 104]"
"[103, 79, 79, 100, 81]","[68, 106, 99, 79, 90]"
"[77, 78, 84, 95, 84]","[88, 85, 90, 71, 84]"
"[10, 113, 190, 118, 15]","[106, 85, 66, 76, 113]"
"[11, 97, 200, 101, 5]","[109, 71, 56, 80, 98]"
"[11, 104, 198, 108, 8]","[101, 79, 65, 66, 118]"
"[217, 169, 51, 6, 3]","[53, 66, 118, 107, 102]"
"[204, 182, 30, 7, 2]","[52, 62, 91, 109, 111]"
"[16, 104, 197, 102, 12]","[105, 87, 54, 68, 117]"
"[209, 152, 36, 13, 2]","[46, 73, 95, 99, 99]"
"[8, 80, 216, 102, 6]","[110, 71, 40, 80, 111]"
"[86, 75, 76, 84, 96]","[68, 97, 99, 82, 71]"
"[85, 76, 86, 91, 74]","[90, 78, 78, 79, 87]"
"[208, 180, 40, 15, 2]","[57, 58, 88, 143, 99]"
"[96, 85, 88, 88, 82]","[92, 82, 90, 81, 94]"
"[101, 85, 95, 76, 86]","[82, 95, 77, 99, 90]"
"[92, 85, 94, 92, 86]","[73, 105, 75, 95, 101]"
"[227, 147, 45, 9, 2]","[46, 69, 79, 116, 120]"
"[84, 96, 84, 72, 92]","[93, 77, 80, 95, 83]"
"[219, 170, 37, 11, 3]","[57, 71, 89, 110, 113]"
"[80, 103, 92, 88, 85]","[95, 74, 95, 88, 96]"
"[10, 98, 202, 109, 10]","[107, 73, 61, 71, 117]"
"[226, 159, 46, 14, 5]","[66, 75, 87, 113, 109]"
"[11, 101, 205, 103, 14]","[120, 68, 57, 94, 95]"
"[88, 97, 80, 81, 77]","[77, 84, 87, 85, 90]"
"[209, 160, 48, 7, 2]","[69, 67, 72, 108, 110]"
"[213, 151, 39, 11, 5]","[58, 61, 99, 95, 106]"
"[6, 115, 223, 93, 4]","[119, 84, 51, 80, 107]"
"[12, 116, 215, 92, 9]","[108, 69, 61, 95, 111]"
"[9, 97, 229, 90, 5]","[93, 88, 60, 85, 104]"
"[103, 93, 87, 63, 94]","[73, 86, 96, 91, 94]"
"[83, 88, 96, 87, 87]","[88, 98, 87, 85, 83]"
"[89, 88, 90, 83, 94]","[92, 75, 96, 97, 84]"
"[10, 101, 211, 106, 11]","[110, 76, 62, 85, 106]"
"[9, 91, 210, 98, 8]","[99, 85, 47, 78, 107]"
"[207, 147, 38, 12, 4]","[50, 60, 83, 112, 103]"
"[207, 156, 36, 5, 2]","[52, 47, 88, 115, 104]"
"[219, 159, 38, 11, 6]","[43, 65, 104, 108, 113]"
"[89, 87, 104, 68, 80]","[69, 85, 88, 101, 85]"
"[89, 80, 86, 97, 96]","[91, 93, 77, 101, 86]"
"[82, 90, 96, 95, 81]","[94, 86, 92, 78, 94]"
"[196, 177, 48, 11, 10]","[63, 66, 97, 114, 102]"
"[192, 150, 49, 9, 9]","[43, 62, 96, 102, 106]"
"[203, 166, 35, 7, 4]","[49, 54, 106, 102, 104]"
"[13, 107, 214, 96, 8]","[116, 76, 49, 82, 115]"
"[74, 89, 86, 90, 105]","[89, 84, 87, 102, 82]"
"[222, 155, 43, 14, 6]","[46, 79, 101, 108, 106]"
"[216, 163, 30, 11, 7]","[56, 81, 97, 101, 92]"
"[11, 82, 220, 86, 12]","[91, 87, 51, 80, 102]"
"[189, 166, 55, 10, 4]","[59, 56, 78, 114, 117]"
"[72, 97, 81, 79, 92]","[84, 85, 86, 89, 77]"
"[9, 79, 204, 103, 8]","[103, 80, 47, 73, 100]"
"[184, 158, 38, 12, 9]","[49, 72, 81, 89, 110]"
"[91, 72, 92, 81, 85]","[83, 82, 86, 98, 72]"
"[210, 167, 34, 11, 5]","[43, 62, 100, 95, 127]"
"[193, 170, 36, 14, 7]","[56, 74, 96, 78, 116]"
"[227, 147, 39, 8, 6]","[46, 75, 95, 113, 98]"
"[7, 81, 215, 101, 7]","[129, 88, 39, 61, 94]"
"[186, 170, 41, 16, 3]","[56, 61, 91, 90, 118]"
"[187, 157, 55, 13, 6]","[57, 67, 93, 88, 113]"
"[191, 154, 44, 11, 3]","[47, 62, 78, 108, 108]"
"[199, 147, 49, 10, 4]","[56, 65, 85, 93, 110]"
"[84, 76, 87, 94, 92]","[87, 93, 92, 67, 94]"
"[92, 70, 86, 80, 87]","[60, 91, 93, 94, 77]"
"[82, 90, 94, 94, 86]","[90, 75, 93, 89, 99]"
"[85, 89, 89, 84, 100]","[93, 82, 97, 87, 88]"
"[11, 98, 211, 92, 13]","[111, 78, 59, 72, 105]"
"[17, 105, 204, 89, 11]","[109, 88, 52, 84, 93]"
"[210, 177, 40, 11, 6]","[59, 53, 106, 123, 103]"
"[205, 169, 50, 8, 1]","[52, 66, 103, 107, 105]"
"[90, 80, 89, 74, 80]","[69, 87, 86, 84, 87]"
"[189, 160, 37, 9, 5]","[49, 64, 81, 97, 109]"
"[84, 80, 93, 80, 88]","[90, 91, 85, 80, 79]"
"[86, 83, 74, 83, 82]","[82, 78, 94, 67, 87]"
"[10, 96, 229, 84, 11]","[108, 89, 52, 84, 97]"
"[13, 92, 202, 94, 11]","[107, 79, 52, 71, 103]"
"[91, 80, 92, 76, 70]","[80, 82, 87, 76, 84]"
"[194, 150, 41, 14, 4]","[46, 64, 114, 77, 102]"
"[14, 83, 193, 117, 15]","[96, 93, 49, 82, 102]"
"[209, 163, 39, 14, 3]","[58, 71, 87, 101, 111]"
"[7, 101, 230, 93, 9]","[98, 101, 50, 96, 95]"
"[72, 99, 92, 92, 93]","[80, 102, 104, 80, 82]"
"[194, 160, 40, 8, 5]","[45, 65, 91, 95, 111]"
"[9, 84, 214, 94, 9]","[94, 85, 44, 78, 109]"
"[75, 86, 90, 75, 83]","[81, 87, 76, 95, 70]"
"[226, 159, 49, 7, 3]","[54, 88, 101, 96, 105]"
"[211, 159, 42, 13, 2]","[45, 69, 109, 87, 117]"
"[7, 95, 202, 90, 7]","[113, 66, 52, 80, 90]"
"[3, 108, 249, 83, 7]","[119, 93, 38, 86, 114]"
"[7, 96, 201, 124, 19]","[108, 83, 66, 78, 112]"
"[18, 102, 190, 104, 12]","[110, 84, 50, 79, 103]"
"[205, 185, 33, 19, 7]","[61, 73, 86, 129, 100]"
"[17, 111, 179, 84, 15]","[93, 75, 62, 86, 90]"
"[229, 147, 28, 7, 4]","[46, 77, 100, 106, 86]"
"[79, 90, 80, 96, 90]","[89, 92, 89, 98, 67]"
"[227, 156, 43, 11, 5]","[50, 77, 88, 109, 118]"
"[85, 84, 88, 87, 94]","[98, 87, 91, 84, 78]"
"[221, 143, 31, 12, 3]","[46, 73, 91, 92, 108]"
"[9, 93, 202, 92, 10]","[93, 87, 51, 79, 96]"
"[91, 88, 85, 81, 92]","[85, 94, 103, 82, 73]"
"[202, 148, 37, 9, 5]","[57, 77, 83, 84, 100]"
"[212, 153, 57, 9, 1]","[49, 74, 98, 108, 103]"
"[16, 109, 184, 123, 12]","[94, 90, 59, 76, 125]"
"[11, 91, 200, 100, 12]","[107, 75, 53, 87, 92]"
"[207, 151, 41, 12, 0]","[52, 63, 104, 107, 85]"
"[85, 96, 75, 79, 91]","[86, 71, 84, 94, 91]"
"[231, 152, 40, 8, 7]","[46, 59, 103, 112, 118]"
"[218, 176, 40, 6, 5]","[49, 61, 105, 101, 129]"
"[15, 99, 207, 97, 11]","[107, 86, 60, 67, 109]"
"[86, 100, 83, 77, 73]","[94, 79, 78, 79, 89]"
"[184, 145, 55, 15, 3]","[49, 60, 93, 87, 113]"
"[97, 96, 86, 94, 76]","[83, 90, 111, 72, 93]"
"[9, 103, 212, 107, 7]","[109, 94, 58, 77, 100]"
"[214, 143, 44, 8, 5]","[54, 70, 100, 96, 94]"
"[87, 67, 104, 88, 88]","[94, 88, 77, 93, 82]"
"[11, 101, 221, 90, 12]","[129, 70, 44, 100, 92]"
"[89, 97, 77, 90, 92]","[77, 78, 110, 79, 101]"
"[102, 91, 78, 85, 78]","[87, 83, 84, 79, 101]"
"[93, 84, 83, 90, 84]","[90, 88, 86, 83, 87]"
"[10, 102, 202, 100, 7]","[97, 84, 48, 90, 102]"
"[187, 162, 44, 11, 4]","[64, 65, 79, 113, 87]"
"[3, 91, 220, 100, 7]","[106, 72, 57, 84, 102]"
"[84, 77, 94, 78, 76]","[77, 89, 90, 78, 75]"
"[210, 144, 43, 5, 3]","[60, 59, 92, 88, 106]"
"[10, 107, 194, 96, 9]","[111, 67, 62, 78, 98]"
"[212, 151, 52, 10, 7]","[60, 69, 85, 102, 116]"
"[7, 95, 221, 89, 5]","[110, 78, 50, 83, 96]"
"[95, 86, 90, 80, 77]","[86, 80, 79, 95, 88]"
"[73, 88, 79, 76, 84]","[75, 86, 80, 67, 92]"
"[61, 89, 89, 80, 106]","[110, 80, 70, 88, 77]"
"[89, 87, 87, 86, 91]","[92, 89, 83, 85, 91]"
"[208, 165, 39, 7, 3]","[49, 69, 97, 107, 100]"
"[224, 150, 37, 18, 6]","[61, 79, 101, 102, 92]"
"[79, 81, 85, 88, 93]","[94, 85, 89, 78, 80]"
"[84, 77, 88, 85, 73]","[79, 94, 79, 78, 77]"
"[206, 152, 56, 15, 6]","[53, 71, 96, 110, 105]"
"[203, 149, 44, 10, 1]","[48, 68, 91, 87, 113]"
"[92, 58, 72, 90, 93]","[94, 78, 72, 81, 80]"
"[11, 90, 191, 101, 15]","[93, 79, 59, 76, 101]"
"[86, 93, 98, 85, 87]","[100, 85, 84, 86, 94]"
"[83, 80, 81, 88, 92]","[91, 73, 89, 92, 79]"
"[92, 78, 84, 97, 78]","[93, 79, 99, 75, 83]"
"[4, 98, 223, 99, 6]","[116, 60, 59, 86, 109]"
"[82, 95, 89, 85, 90]","[78, 93, 79, 86, 105]"
"[216, 175, 44, 11, 4]","[58, 70, 94, 122, 106]"
"[92, 82, 99, 82, 85]","[74, 91, 87, 93, 95]"
"[98, 92, 80, 73, 92]","[87, 74, 82, 91, 101]"
"[224, 154, 34, 11, 4]","[47, 78, 94, 116, 92]"
"[191, 144, 50, 15, 3]","[50, 68, 99, 88, 98]"
"[7, 89, 207, 94, 6]","[104, 74, 41, 87, 97]"
"[12, 108, 214, 94, 14]","[100, 87, 51, 95, 109]"
"[217, 144, 45, 9, 6]","[46, 75, 86, 112, 102]"
"[7, 98, 222, 103, 14]","[107, 89, 48, 84, 116]"
"[65, 87, 107, 92, 89]","[97, 88, 89, 79, 87]"
"[80, 93, 99, 93, 83]","[88, 75, 83, 109, 93]"
"[77, 82, 91, 90, 85]","[81, 87, 68, 96, 93]"
"[114, 90, 61, 83, 84]","[82, 70, 85, 92, 103]"
"[13, 87, 206, 86, 12]","[98, 74, 56, 80, 96]"
"[12, 111, 222, 93, 5]","[116, 82, 57, 80, 108]"
"[16, 80, 213, 89, 13]","[107, 74, 44, 90, 96]"
"[228, 152, 42, 15, 8]","[51, 82, 99, 119, 94]"
"[96, 80, 91, 70, 78]","[86, 71, 89, 84, 85]"
"[10, 89, 222, 90, 10]","[103, 96, 52, 75, 95]"
"[13, 97, 199, 93, 7]","[96, 83, 52, 73, 105]"
"[81, 89, 84, 71, 83]","[79, 84, 79, 75, 91]"
"[10, 115, 208, 100, 8]","[96, 92, 71, 72, 110]"
"[99, 90, 89, 71, 87]","[101, 75, 89, 93, 78]"
"[81, 84, 79, 88, 75]","[80, 83, 91, 78, 75]"
"[5, 91, 200, 96, 12]","[97, 77, 56, 77, 97]"
"[98, 70, 73, 83, 78]","[75, 77, 90, 74, 86]"
"[6, 112, 197, 98, 10]","[97, 75, 56, 83, 112]"
"[95, 87, 99, 75, 88]","[92, 91, 84, 89, 88]"
"[88, 79, 76, 85, 82]","[86, 89, 84, 71, 80]"
"[206, 170, 48, 10, 4]","[49, 62, 99, 118, 110]"
"[76, 83, 85, 86, 76]","[82, 97, 78, 82, 67]"
"[198, 166, 49, 15, 1]","[54, 58, 91, 113, 113]"
"[91, 74, 89, 90, 78]","[69, 99, 75, 91, 88]"
"[234, 148, 46, 8, 4]","[46, 68, 113, 110, 103]"
"[216, 150, 32, 12, 5]","[39, 65, 103, 115, 93]"
"[212, 163, 47, 6, 4]","[59, 59, 87, 109, 118]"
"[211, 179, 28, 11, 3]","[53, 55, 110, 114, 100]"
"[233, 161, 42, 3, 4]","[51, 76, 95, 121, 100]"
"[88, 66, 82, 82, 82]","[65, 81, 75, 92, 87]"
"[92, 99, 83, 82, 82]","[91, 85, 78, 99, 85]"
"[6, 108, 228, 100, 5]","[105, 86, 56, 100, 100]"
"[9, 105, 199, 100, 11]","[107, 57, 52, 81, 127]"
"[6, 86, 228, 91, 6]","[102, 87, 56, 86, 86]"
"[10, 113, 208, 73, 11]","[103, 82, 48, 86, 96]"
"[214, 159, 50, 10, 3]","[54, 64, 98, 122, 98]"
"[81, 89, 69, 90, 82]","[73, 83, 96, 69, 90]"
"[75, 77, 78, 103, 83]","[81, 96, 74, 76, 89]"
"[10, 104, 193, 100, 12]","[100, 81, 52, 77, 109]"
"[11, 115, 227, 87, 10]","[100, 80, 65, 96, 109]"
"[74, 75, 88, 75, 97]","[94, 84, 82, 80, 69]"
"[93, 80, 86, 72, 73]","[61, 75, 87, 102, 79]"
"[215, 161, 49, 10, 2]","[56, 67, 106, 96, 112]"
"[211, 157, 45, 17, 9]","[55, 87, 91, 103, 103]"
"[244, 151, 26, 10, 1]","[34, 75, 109, 113, 101]"
"[13, 98, 242, 83, 9]","[117, 70, 50, 101, 107]"
"[217, 145, 31, 10, 1]","[46, 62, 92, 99, 105]"
"[14, 112, 194, 109, 9]","[100, 83, 78, 79, 98]"
"[80, 87, 90, 92, 90]","[105, 79, 88, 83, 84]"
"[9, 103, 203, 105, 9]","[108, 88, 60, 79, 94]"
"[9, 93, 197, 106, 11]","[97, 90, 60, 69, 100]"
"[16, 122, 194, 95, 10]","[122, 76, 49, 96, 94]"
"[86, 88, 82, 99, 76]","[88, 97, 82, 83, 81]"
"[71, 75, 84, 105, 85]","[63, 98, 87, 95, 77]"
"[12, 97, 217, 89, 8]","[103, 89, 46, 85, 100]"
"[214, 149, 38, 17, 4]","[50, 65, 97, 116, 94]"
"[9, 109, 203, 100, 12]","[89, 84, 61, 89, 110]"
"[5, 103, 203, 90, 14]","[106, 78, 68, 75, 88]"
"[193, 145, 47, 12, 6]","[51, 64, 83, 112, 93]"
"[86, 90, 83, 77, 90]","[89, 79, 94, 89, 75]"
"[11, 105, 206, 117, 8]","[111, 89, 55, 73, 119]"
"[218, 182, 26, 9, 4]","[57, 64, 92, 107, 119]"
"[9, 93, 215, 100, 7]","[113, 79, 61, 70, 101]"
"[80, 96, 86, 76, 89]","[96, 91, 83, 79, 78]"
"[16, 114, 200, 92, 11]","[112, 88, 54, 70, 109]"
"[10, 93, 216, 101, 8]","[97, 79, 46, 94, 112]"
"[5, 88, 214, 96, 7]","[91, 80, 44, 93, 102]"
"[228, 153, 45, 7, 3]","[63, 61, 114, 94, 104]"
"[12, 90, 204, 97, 5]","[92, 76, 62, 73, 105]"
"[13, 102, 206, 97, 15]","[95, 71, 49, 96, 122]"
"[73, 78, 92, 96, 85]","[82, 91, 71, 80, 100]"
"[233, 136, 36, 9, 2]","[47, 76, 92, 93, 108]"
"[11, 105, 225, 82, 11]","[89, 95, 50, 84, 116]"
"[10, 86, 229, 91, 5]","[103, 74, 58, 82, 104]"
"[83, 92, 92, 74, 78]","[76, 79, 91, 86, 87]"
"[96, 86, 73, 79, 98]","[94, 106, 78, 81, 73]"
"[205, 156, 48, 12, 4]","[47, 69, 95, 101, 113]"
"[230, 170, 36, 7, 2]","[61, 67, 108, 104, 105]"
"[78, 89, 84, 79, 79]","[89, 97, 64, 81, 78]"
"[215, 148, 43, 9, 1]","[46, 81, 69, 103, 117]"
"[4, 86, 218, 90, 6]","[91, 87, 45, 83, 98]"
"[86, 81, 70, 83, 91]","[82, 82, 79, 71, 97]"
"[74, 96, 89, 76, 83]","[84, 71, 98, 90, 75]"
"[198, 166, 41, 9, 3]","[62, 61, 88, 109, 97]"
"[223, 164, 44, 8, 5]","[55, 75, 96, 103, 115]"
"[15, 116, 205, 105, 9]","[127, 63, 58, 86, 116]"
"[71, 92, 75, 86, 100]","[87, 91, 72, 93, 81]"
"[6, 116, 201, 81, 6]","[116, 69, 56, 77, 92]"
"[202, 176, 58, 5, 7]","[57, 70, 85, 114, 122]"
"[184, 155, 49, 13, 2]","[58, 51, 94, 99, 101]"
"[81, 92, 85, 81, 86]","[83, 89, 80, 99, 74]"
"[11, 108, 214, 99, 9]","[113, 93, 58, 72, 105]"
"[86, 87, 84, 94, 65]","[76, 68, 98, 70, 104]"
"[10, 98, 237, 93, 10]","[104, 85, 60, 86, 113]"
"[15, 107, 193, 84, 12]","[94, 92, 45, 84, 96]"
"[225, 153, 40, 13, 3]","[47, 63, 102, 109, 113]"
"[90, 90, 80, 77, 99]","[85, 83, 91, 111, 66]"
"[83, 85, 74, 81, 77]","[83, 70, 86, 81, 80]"
"[197, 177, 45, 22, 6]","[53, 56, 102, 125, 111]"
"[241, 151, 33, 9, 0]","[46, 69, 85, 108, 126]"
"[77, 86, 78, 84, 84]","[86, 82, 75, 92, 74]"
"[211, 168, 42, 16, 1]","[51, 63, 105, 115, 104]"
"[8, 90, 209, 99, 7]","[114, 72, 44, 74, 109]"
"[10, 102, 197, 112, 12]","[111, 80, 62, 78, 102]"
"[78, 80, 101, 89, 87]","[91, 82, 85, 90, 87]"
"[8, 90, 218, 91, 9]","[108, 90, 49, 79, 90]"
"[89, 91, 82, 90, 68]","[82, 90, 81, 92, 75]"
"[13, 111, 185, 88, 11]","[101, 63, 66, 74, 104]"
"[221, 158, 45, 7, 3]","[54, 66, 98, 108, 108]"
"[14, 97, 206, 98, 10]","[101, 71, 57, 90, 106]"
"[7, 106, 193, 110, 8]","[107, 74, 56, 80, 107]"
"[15, 86, 206, 100, 8]","[90, 89, 51, 74, 111]"
"[16, 102, 197, 110, 9]","[95, 93, 70, 75, 101]"
"[207, 174, 48, 9, 3]","[56, 73, 94, 112, 106]"
"[209, 171, 38, 9, 3]","[56, 56, 95, 119, 104]"
"[8, 79, 215, 98, 8]","[87, 77, 40, 87, 117]"
"[198, 161, 40, 15, 6]","[48, 69, 107, 95, 101]"
"[23, 97, 200, 82, 11]","[99, 76, 58, 85, 95]"
"[194, 155, 56, 7, 3]","[56, 62, 82, 114, 101]"
"[6, 95, 226, 101, 4]","[109, 103, 45, 70, 105]"
"[67, 79, 95, 80, 89]","[92, 88, 74, 87, 69]"
"[189, 156, 43, 11, 5]","[45, 60, 107, 102, 90]"
"[229, 142, 24, 11, 4]","[50, 61, 102, 98, 99]"
"[180, 170, 40, 8, 4]","[47, 53, 105, 101, 96]"
"[12, 117, 172, 103, 7]","[102, 89, 52, 74, 94]"
"[10, 104, 212, 88, 12]","[114, 75, 50, 82, 105]"
"[14, 109, 211, 91, 13]","[109, 87, 57, 77, 108]"
"[191, 163, 49, 13, 8]","[64, 82, 109, 91, 78]"
"[191, 164, 36, 8, 2]","[49, 60, 89, 102, 101]"
"[15, 95, 210, 101, 8]","[89, 73, 56, 85, 126]"
"[194, 163, 42, 5, 7]","[45, 57, 108, 107, 94]"
"[76, 89, 81, 79, 83]","[74, 90, 88, 74, 82]"
"[209, 158, 32, 7, 1]","[52, 57, 98, 106, 94]"
"[9, 94, 217, 82, 7]","[86, 72, 54, 86, 111]"
"[220, 168, 45, 8, 4]","[54, 63, 126, 109, 93]"
"[77, 77, 89, 84, 81]","[89, 69, 74, 83, 93]"
"[72, 86, 88, 65, 104]","[87, 86, 76, 95, 71]"
"[79, 96, 81, 78, 81]","[75, 77, 82, 103, 78]"
"[204, 150, 55, 17, 6]","[61, 66, 112, 92, 101]"
"[75, 75, 81, 98, 82]","[69, 78, 80, 94, 90]"
"[89, 96, 89, 84, 91]","[85, 80, 96, 85, 103]"
"[4, 90, 219, 87, 7]","[108, 70, 47, 87, 95]"
"[5, 126, 220, 90, 5]","[103, 71, 44, 109, 119]"
"[194, 165, 45, 9, 3]","[50, 67, 112, 84, 103]"
"[202, 155, 46, 14, 5]","[56, 68, 93, 87, 118]"
"[10, 106, 204, 93, 13]","[105, 91, 49, 81, 100]"
"[9, 90, 230, 71, 6]","[98, 70, 41, 93, 104]"
"[92, 93, 80, 77, 90]","[80, 67, 83, 104, 98]"
"[198, 147, 46, 13, 2]","[57, 69, 84, 92, 104]"
"[219, 149, 42, 14, 3]","[56, 76, 99, 87, 109]"
"[96, 80, 95, 81, 97]","[96, 85, 97, 79, 92]"
"[200, 135, 56, 8, 4]","[54, 70, 76, 104, 99]"
"[85, 74, 94, 86, 105]","[86, 95, 88, 92, 83]"
"[8, 101, 210, 93, 6]","[102, 79, 57, 73, 107]"
"[94, 107, 77, 82, 79]","[95, 82, 81, 82, 99]"
"[93, 76, 93, 87, 101]","[88, 94, 101, 95, 72]"
"[10, 90, 221, 112, 9]","[117, 89, 50, 93, 93]"
"[7, 99, 223, 104, 5]","[95, 101, 45, 82, 115]"
"[11, 80, 223, 101, 9]","[101, 85, 56, 73, 109]"
"[82, 85, 75, 89, 101]","[82, 89, 91, 90, 80]"
"[72, 95, 94, 91, 96]","[101, 94, 71, 99, 83]"
"[10, 97, 194, 96, 7]","[104, 81, 39, 72, 108]"
"[91, 92, 91, 87, 78]","[95, 88, 86, 81, 89]"
"[79, 98, 83, 84, 77]","[105, 73, 66, 97, 80]"
"[86, 88, 86, 77, 84]","[87, 71, 87, 84, 92]"
