tgt,src
"[6, 96, 195, 100, 13]","[101, 87, 46, 80, 96]"
"[80, 79, 87, 83, 80]","[88, 89, 73, 71, 88]"
"[217, 158, 57, 14, 1]","[46, 72, 99, 111, 119]"
"[211, 140, 39, 7, 3]","[41, 65, 80, 101, 113]"
"[18, 86, 202, 91, 8]","[89, 80, 54, 83, 99]"
"[215, 151, 36, 7, 4]","[61, 60, 85, 105, 102]"
"[84, 91, 91, 75, 77]","[84, 89, 75, 88, 82]"
"[74, 98, 88, 84, 78]","[97, 83, 78, 88, 76]"
"[211, 144, 51, 7, 1]","[39, 65, 88, 106, 116]"
"[18, 99, 221, 103, 8]","[107, 88, 48, 101, 105]"
"[94, 79, 81, 73, 85]","[84, 74, 79, 97, 78]"
"[7, 105, 227, 100, 6]","[129, 89, 55, 79, 93]"
"[16, 105, 190, 94, 8]","[93, 72, 66, 87, 95]"
"[8, 99, 188, 97, 9]","[108, 76, 47, 72, 98]"
"[237, 155, 41, 10, 2]","[56, 77, 105, 102, 105]"
"[93, 86, 86, 76, 101]","[88, 86, 74, 99, 95]"
"[94, 82, 68, 82, 84]","[92, 77, 91, 73, 77]"
"[68, 86, 93, 76, 77]","[83, 78, 80, 82, 77]"
"[18, 110, 197, 99, 14]","[93, 93, 68, 81, 103]"
"[85, 88, 80, 92, 91]","[81, 93, 89, 99, 74]"
"[93, 101, 97, 84, 73]","[96, 90, 83, 85, 94]"
"[215, 159, 36, 8, 3]","[59, 54, 106, 82, 120]"
"[11, 98, 219, 91, 14]","[113, 79, 67, 83, 91]"
"[9, 91, 234, 97, 5]","[111, 79, 39, 89, 118]"
"[67, 83, 89, 77, 90]","[90, 72, 76, 93, 75]"
"[231, 147, 39, 13, 3]","[61, 64, 97, 111, 100]"
"[210, 131, 46, 17, 9]","[57, 60, 89, 107, 100]"
"[13, 97, 209, 86, 9]","[104, 83, 45, 75, 107]"
"[183, 171, 44, 8, 2]","[59, 64, 90, 94, 101]"
"[80, 93, 82, 77, 93]","[89, 89, 109, 63, 75]"
"[81, 88, 89, 87, 76]","[75, 73, 93, 87, 93]"
"[193, 152, 42, 10, 6]","[47, 70, 85, 122, 79]"
"[79, 81, 86, 88, 105]","[74, 94, 85, 98, 88]"
"[9, 95, 239, 97, 9]","[113, 77, 48, 89, 122]"
"[80, 92, 86, 78, 77]","[80, 77, 78, 89, 89]"
"[82, 79, 78, 89, 82]","[84, 79, 98, 72, 77]"
"[7, 94, 223, 69, 8]","[103, 81, 45, 79, 93]"
"[81, 75, 90, 88, 90]","[84, 90, 85, 69, 96]"
"[10, 109, 205, 105, 11]","[123, 85, 60, 75, 97]"
"[216, 132, 52, 12, 2]","[54, 74, 97, 90, 99]"
"[8, 88, 222, 98, 7]","[113, 80, 58, 65, 107]"
"[188, 184, 50, 14, 6]","[54, 68, 113, 112, 95]"
"[217, 161, 54, 10, 2]","[67, 72, 94, 95, 116]"
"[193, 175, 44, 14, 7]","[65, 73, 106, 89, 100]"
"[197, 151, 43, 10, 4]","[52, 54, 75, 125, 99]"
"[16, 99, 197, 83, 15]","[89, 96, 54, 79, 92]"
"[79, 76, 90, 91, 105]","[98, 95, 79, 86, 83]"
"[208, 167, 31, 19, 1]","[65, 73, 83, 104, 101]"
"[208, 172, 27, 12, 2]","[53, 54, 90, 96, 128]"
"[79, 83, 111, 98, 72]","[78, 100, 73, 88, 104]"
"[192, 168, 49, 15, 4]","[60, 78, 107, 95, 88]"
"[218, 166, 41, 17, 2]","[51, 71, 92, 104, 126]"
"[208, 154, 48, 10, 9]","[64, 69, 107, 91, 98]"
"[10, 92, 237, 94, 6]","[104, 95, 44, 78, 118]"
"[17, 109, 196, 103, 6]","[122, 75, 69, 79, 86]"
"[5, 102, 215, 90, 10]","[96, 77, 51, 87, 111]"
"[220, 162, 47, 13, 4]","[65, 62, 113, 99, 107]"
"[82, 81, 78, 85, 107]","[88, 75, 96, 93, 81]"
"[8, 108, 190, 95, 14]","[106, 72, 56, 71, 110]"
"[8, 91, 235, 107, 6]","[95, 92, 55, 88, 117]"
"[84, 75, 96, 82, 97]","[73, 96, 79, 98, 88]"
"[10, 108, 212, 109, 8]","[89, 93, 54, 96, 115]"
"[15, 107, 199, 105, 8]","[94, 92, 53, 84, 111]"
"[74, 73, 101, 87, 99]","[82, 91, 77, 93, 91]"
"[207, 156, 31, 9, 4]","[57, 64, 83, 114, 89]"
"[11, 100, 213, 116, 10]","[106, 80, 69, 91, 104]"
"[9, 104, 224, 93, 11]","[106, 80, 51, 89, 115]"
"[201, 162, 47, 11, 2]","[48, 64, 93, 114, 104]"
"[70, 70, 82, 107, 81]","[79, 85, 81, 75, 90]"
"[77, 93, 71, 84, 85]","[91, 82, 90, 66, 81]"
"[9, 98, 196, 93, 15]","[110, 69, 53, 77, 102]"
"[85, 88, 69, 79, 80]","[78, 76, 80, 86, 81]"
"[208, 158, 48, 9, 3]","[47, 59, 109, 100, 111]"
"[191, 156, 40, 9, 8]","[43, 60, 85, 109, 107]"
"[9, 92, 195, 95, 15]","[95, 75, 51, 90, 95]"
"[14, 108, 227, 88, 6]","[112, 79, 54, 84, 114]"
"[201, 158, 35, 14, 3]","[54, 66, 98, 89, 104]"
"[76, 70, 82, 99, 77]","[85, 90, 85, 68, 76]"
"[14, 86, 199, 96, 18]","[110, 65, 58, 72, 108]"
"[189, 163, 43, 5, 3]","[48, 62, 82, 100, 111]"
"[9, 84, 210, 98, 6]","[93, 73, 52, 94, 95]"
"[86, 77, 97, 88, 73]","[95, 94, 79, 63, 90]"
"[93, 85, 95, 90, 86]","[85, 89, 95, 87, 93]"
"[19, 80, 211, 94, 8]","[84, 91, 49, 78, 110]"
"[231, 167, 30, 11, 4]","[52, 69, 100, 113, 109]"
"[9, 100, 213, 106, 16]","[99, 100, 56, 79, 110]"
"[13, 111, 201, 90, 14]","[107, 80, 64, 85, 93]"
"[184, 169, 42, 13, 0]","[54, 54, 95, 96, 109]"
"[63, 91, 70, 92, 91]","[87, 81, 95, 72, 72]"
"[15, 95, 195, 108, 16]","[99, 92, 57, 78, 103]"
"[195, 172, 53, 18, 6]","[60, 63, 105, 107, 109]"
"[228, 176, 36, 9, 0]","[62, 66, 94, 118, 109]"
"[92, 81, 84, 76, 87]","[75, 80, 72, 91, 102]"
"[200, 165, 39, 8, 4]","[49, 64, 94, 95, 114]"
"[17, 105, 213, 101, 14]","[112, 93, 62, 78, 105]"
"[210, 160, 39, 10, 3]","[67, 57, 89, 98, 111]"
"[7, 80, 212, 96, 11]","[90, 85, 47, 74, 110]"
"[95, 91, 79, 82, 82]","[79, 86, 90, 86, 88]"
"[6, 102, 205, 102, 7]","[106, 80, 37, 86, 113]"
"[10, 94, 224, 103, 14]","[109, 77, 61, 87, 111]"
"[11, 85, 225, 99, 17]","[101, 92, 57, 90, 97]"
"[192, 175, 52, 17, 7]","[64, 74, 100, 99, 106]"
"[196, 179, 33, 15, 5]","[67, 70, 78, 102, 111]"
"[11, 104, 184, 97, 14]","[106, 80, 59, 71, 94]"
"[224, 176, 37, 8, 3]","[51, 66, 106, 105, 120]"
"[5, 86, 235, 109, 11]","[103, 94, 47, 87, 115]"
"[78, 101, 92, 91, 72]","[93, 78, 88, 83, 92]"
"[204, 179, 42, 6, 4]","[51, 63, 108, 110, 103]"
"[85, 93, 85, 86, 84]","[89, 97, 89, 77, 81]"
"[8, 91, 206, 101, 11]","[110, 87, 50, 69, 101]"
"[219, 148, 46, 12, 4]","[57, 75, 96, 98, 103]"
"[18, 103, 208, 88, 14]","[99, 77, 55, 77, 123]"
"[198, 190, 44, 13, 2]","[57, 70, 97, 103, 120]"
"[7, 92, 206, 94, 4]","[104, 86, 49, 75, 89]"
"[213, 169, 43, 7, 3]","[39, 72, 121, 97, 106]"
"[194, 179, 50, 14, 3]","[60, 66, 96, 109, 109]"
"[193, 176, 38, 11, 5]","[47, 58, 100, 110, 108]"
"[11, 76, 231, 93, 7]","[102, 87, 42, 75, 112]"
"[8, 111, 188, 90, 12]","[109, 74, 52, 81, 93]"
"[8, 87, 221, 94, 13]","[113, 81, 50, 86, 93]"
"[191, 168, 48, 9, 5]","[67, 56, 91, 102, 105]"
"[83, 74, 91, 76, 91]","[71, 78, 85, 98, 83]"
"[209, 168, 43, 9, 5]","[57, 59, 93, 100, 125]"
"[208, 161, 45, 9, 2]","[56, 68, 97, 108, 96]"
"[75, 93, 93, 80, 96]","[78, 90, 82, 88, 99]"
"[226, 152, 38, 14, 7]","[51, 83, 84, 116, 103]"
"[64, 82, 96, 79, 95]","[82, 92, 81, 86, 75]"
"[95, 77, 75, 95, 92]","[82, 100, 89, 90, 73]"
"[65, 88, 86, 81, 85]","[86, 85, 81, 83, 70]"
"[217, 174, 30, 4, 1]","[51, 56, 86, 126, 107]"
"[195, 156, 43, 9, 5]","[55, 60, 94, 83, 116]"
"[102, 79, 63, 77, 82]","[66, 91, 89, 88, 69]"
"[84, 77, 94, 100, 81]","[97, 82, 90, 84, 83]"
"[84, 84, 92, 70, 112]","[92, 82, 99, 93, 76]"
"[100, 97, 81, 82, 80]","[90, 88, 90, 80, 92]"
"[10, 100, 199, 107, 9]","[99, 81, 50, 80, 115]"
"[12, 113, 208, 96, 11]","[116, 91, 60, 77, 96]"
"[211, 139, 37, 11, 2]","[50, 67, 93, 85, 105]"
"[13, 104, 194, 101, 15]","[101, 75, 56, 89, 106]"
"[13, 101, 213, 91, 10]","[109, 81, 57, 89, 92]"
"[193, 182, 32, 16, 5]","[67, 54, 101, 91, 115]"
"[9, 131, 175, 97, 20]","[128, 59, 63, 82, 100]"
"[16, 88, 182, 116, 21]","[116, 75, 60, 73, 99]"
"[12, 107, 196, 104, 13]","[103, 86, 64, 83, 96]"
"[186, 162, 53, 16, 4]","[64, 64, 86, 93, 114]"
"[86, 78, 87, 78, 85]","[81, 88, 87, 84, 74]"
"[203, 171, 45, 10, 3]","[76, 61, 94, 91, 110]"
"[230, 150, 40, 7, 0]","[43, 88, 98, 98, 100]"
"[83, 80, 89, 87, 73]","[76, 88, 83, 83, 82]"
"[78, 95, 73, 80, 84]","[77, 67, 92, 86, 88]"
"[9, 89, 208, 97, 4]","[96, 90, 48, 72, 101]"
"[207, 181, 39, 7, 3]","[64, 62, 95, 111, 105]"
"[80, 85, 76, 92, 87]","[81, 80, 96, 88, 75]"
"[197, 179, 39, 14, 5]","[60, 77, 99, 91, 107]"
"[80, 95, 79, 79, 96]","[72, 86, 89, 95, 87]"
"[16, 100, 212, 75, 13]","[108, 77, 48, 87, 96]"
"[19, 102, 206, 105, 12]","[98, 85, 66, 81, 114]"
"[8, 104, 182, 95, 12]","[92, 62, 62, 81, 104]"
"[78, 88, 84, 81, 83]","[77, 99, 90, 66, 82]"
"[223, 154, 48, 14, 2]","[57, 82, 95, 113, 94]"
"[239, 161, 32, 8, 6]","[53, 67, 119, 105, 102]"
"[14, 113, 211, 99, 12]","[98, 83, 59, 92, 117]"
"[20, 90, 205, 93, 15]","[100, 84, 57, 83, 99]"
"[79, 77, 85, 84, 81]","[80, 81, 82, 84, 79]"
"[86, 106, 67, 73, 87]","[82, 78, 83, 84, 92]"
"[80, 98, 92, 82, 95]","[76, 91, 103, 77, 100]"
"[204, 144, 40, 9, 3]","[42, 61, 93, 105, 99]"
"[65, 109, 89, 57, 83]","[86, 67, 82, 93, 75]"
"[94, 81, 100, 94, 78]","[103, 86, 89, 70, 99]"
"[5, 97, 222, 98, 9]","[106, 85, 45, 87, 108]"
"[197, 167, 50, 8, 1]","[64, 64, 88, 87, 120]"
"[94, 88, 88, 68, 81]","[69, 100, 87, 87, 76]"
"[82, 86, 89, 95, 85]","[88, 91, 81, 90, 87]"
"[185, 156, 50, 12, 0]","[66, 55, 76, 106, 100]"
"[203, 141, 47, 13, 3]","[59, 65, 103, 97, 83]"
"[12, 99, 202, 104, 6]","[110, 78, 52, 81, 102]"
"[205, 160, 45, 6, 4]","[58, 62, 94, 110, 96]"
"[4, 97, 203, 97, 6]","[106, 84, 57, 74, 86]"
"[8, 97, 217, 84, 6]","[98, 67, 52, 84, 111]"
"[11, 96, 218, 106, 12]","[95, 95, 59, 92, 102]"
"[6, 95, 214, 92, 6]","[111, 79, 54, 71, 98]"
"[194, 156, 44, 12, 3]","[52, 66, 83, 105, 103]"
"[211, 169, 38, 22, 6]","[53, 59, 109, 108, 117]"
"[79, 109, 77, 82, 85]","[94, 81, 87, 80, 90]"
"[86, 100, 86, 80, 84]","[91, 96, 73, 94, 82]"
"[6, 108, 199, 84, 5]","[89, 67, 50, 90, 106]"
"[96, 81, 87, 87, 70]","[93, 82, 84, 68, 94]"
"[204, 142, 44, 13, 4]","[47, 57, 92, 104, 107]"
"[99, 98, 67, 91, 82]","[83, 82, 95, 74, 103]"
"[11, 86, 211, 110, 9]","[98, 90, 52, 84, 103]"
"[223, 153, 58, 9, 5]","[63, 67, 97, 114, 107]"
"[10, 104, 214, 88, 7]","[106, 57, 66, 88, 106]"
"[17, 102, 189, 99, 14]","[112, 67, 62, 96, 84]"
"[92, 76, 79, 84, 93]","[91, 82, 88, 79, 84]"
"[10, 91, 206, 87, 11]","[105, 93, 43, 72, 92]"
"[16, 78, 198, 106, 7]","[100, 75, 47, 77, 106]"
"[11, 124, 194, 104, 5]","[86, 78, 67, 77, 130]"
"[16, 105, 216, 107, 6]","[101, 84, 62, 86, 117]"
"[12, 93, 199, 96, 5]","[108, 94, 50, 64, 89]"
"[83, 80, 84, 91, 86]","[76, 91, 84, 83, 90]"
"[93, 73, 97, 85, 94]","[95, 99, 86, 75, 87]"
"[199, 167, 55, 12, 5]","[58, 75, 96, 92, 117]"
"[79, 87, 77, 88, 84]","[77, 90, 71, 86, 91]"
"[11, 88, 223, 94, 12]","[108, 85, 56, 85, 94]"
"[79, 84, 75, 90, 93]","[95, 84, 77, 88, 77]"
"[85, 81, 85, 82, 86]","[94, 80, 80, 85, 80]"
"[89, 90, 76, 91, 94]","[107, 83, 98, 63, 89]"
"[189, 160, 51, 14, 2]","[54, 64, 102, 85, 111]"
"[197, 176, 44, 10, 8]","[56, 69, 103, 93, 114]"
"[181, 161, 46, 9, 5]","[69, 76, 96, 92, 69]"
"[208, 170, 46, 12, 3]","[62, 87, 105, 79, 106]"
"[217, 157, 36, 13, 5]","[52, 80, 110, 94, 92]"
"[11, 95, 236, 96, 10]","[115, 93, 51, 82, 107]"
"[12, 79, 201, 102, 7]","[91, 78, 43, 67, 122]"
"[6, 98, 211, 107, 14]","[110, 96, 53, 68, 109]"
"[216, 186, 36, 8, 3]","[64, 55, 113, 103, 114]"
"[196, 158, 55, 15, 2]","[56, 72, 81, 112, 105]"
"[13, 100, 220, 101, 10]","[101, 87, 54, 95, 107]"
"[11, 98, 204, 107, 12]","[88, 82, 58, 87, 117]"
"[222, 152, 46, 7, 2]","[49, 70, 97, 121, 92]"
"[91, 96, 70, 93, 80]","[84, 86, 86, 91, 83]"
"[74, 73, 84, 92, 88]","[85, 93, 82, 85, 66]"
"[6, 91, 230, 113, 10]","[105, 93, 44, 87, 121]"
"[3, 105, 203, 97, 9]","[94, 80, 52, 83, 108]"
"[83, 89, 95, 86, 87]","[95, 84, 87, 80, 94]"
"[77, 90, 80, 91, 66]","[80, 81, 74, 78, 91]"
"[218, 167, 48, 8, 7]","[72, 86, 97, 88, 105]"
"[217, 144, 35, 9, 6]","[48, 63, 88, 103, 109]"
"[85, 59, 111, 94, 94]","[96, 106, 85, 75, 81]"
"[192, 162, 47, 14, 3]","[63, 60, 89, 88, 118]"
"[183, 157, 44, 17, 1]","[66, 67, 89, 87, 93]"
"[6, 107, 212, 76, 8]","[101, 73, 54, 82, 99]"
"[195, 177, 39, 15, 5]","[58, 54, 98, 105, 116]"
"[191, 173, 39, 9, 5]","[77, 59, 100, 92, 89]"
"[204, 147, 44, 19, 3]","[51, 57, 96, 115, 98]"
"[7, 100, 196, 97, 11]","[100, 76, 49, 81, 105]"
"[201, 154, 43, 13, 6]","[49, 76, 98, 85, 109]"
"[15, 96, 199, 109, 10]","[96, 90, 57, 85, 101]"
"[87, 81, 86, 72, 92]","[86, 71, 83, 83, 95]"
"[205, 158, 36, 11, 3]","[53, 60, 99, 99, 102]"
"[193, 147, 64, 10, 7]","[52, 80, 98, 98, 93]"
"[198, 176, 46, 10, 8]","[56, 62, 99, 118, 103]"
"[78, 99, 96, 73, 82]","[97, 87, 83, 88, 73]"
"[12, 85, 221, 100, 17]","[113, 70, 68, 92, 92]"
"[15, 82, 205, 99, 12]","[102, 75, 63, 66, 107]"
"[9, 104, 205, 114, 14]","[110, 82, 55, 81, 118]"
"[15, 97, 197, 112, 14]","[102, 86, 56, 73, 118]"
"[216, 172, 51, 5, 2]","[56, 68, 104, 109, 109]"
"[181, 171, 54, 13, 8]","[63, 75, 103, 103, 83]"
"[91, 93, 72, 83, 70]","[71, 77, 81, 97, 83]"
"[216, 158, 38, 14, 5]","[54, 72, 110, 98, 97]"
"[201, 157, 41, 3, 3]","[52, 63, 90, 98, 102]"
"[205, 164, 47, 10, 7]","[55, 64, 91, 106, 117]"
"[5, 102, 205, 108, 11]","[122, 84, 44, 70, 111]"
"[90, 80, 98, 87, 89]","[93, 87, 85, 92, 87]"
"[9, 86, 230, 106, 11]","[90, 103, 52, 93, 104]"
"[5, 82, 212, 91, 10]","[88, 83, 47, 91, 91]"
"[197, 170, 33, 6, 6]","[65, 60, 97, 108, 82]"
"[14, 101, 215, 105, 11]","[89, 101, 62, 85, 109]"
"[212, 176, 43, 12, 2]","[66, 74, 102, 101, 102]"
"[74, 97, 95, 92, 84]","[95, 83, 92, 96, 76]"
"[4, 116, 205, 90, 6]","[132, 70, 56, 74, 89]"
"[82, 92, 73, 71, 82]","[99, 70, 79, 76, 76]"
"[77, 81, 93, 82, 79]","[85, 73, 81, 90, 83]"
"[69, 87, 90, 100, 93]","[90, 104, 86, 88, 71]"
"[82, 89, 87, 83, 80]","[81, 98, 76, 86, 80]"
"[10, 100, 223, 92, 13]","[104, 80, 52, 77, 125]"
"[9, 89, 246, 92, 6]","[113, 89, 45, 81, 114]"
"[191, 152, 47, 12, 9]","[63, 58, 90, 100, 100]"
"[83, 80, 77, 90, 81]","[75, 78, 86, 85, 87]"
"[11, 96, 214, 110, 10]","[99, 92, 56, 96, 98]"
"[198, 173, 57, 15, 2]","[65, 77, 94, 107, 102]"
"[195, 153, 47, 10, 4]","[52, 72, 95, 92, 98]"
"[189, 164, 50, 8, 3]","[45, 75, 88, 107, 99]"
"[215, 143, 30, 11, 3]","[47, 65, 82, 106, 102]"
"[201, 170, 29, 7, 8]","[47, 52, 108, 105, 103]"
"[73, 102, 86, 85, 87]","[106, 67, 95, 82, 83]"
"[4, 99, 219, 80, 7]","[96, 81, 45, 77, 110]"
"[5, 91, 216, 88, 8]","[102, 65, 50, 85, 106]"
"[215, 172, 36, 11, 7]","[55, 70, 96, 116, 104]"
"[209, 161, 33, 11, 8]","[66, 70, 92, 101, 93]"
"[76, 90, 85, 94, 77]","[72, 89, 89, 76, 96]"
"[111, 86, 90, 82, 69]","[78, 88, 89, 93, 90]"
"[9, 80, 247, 103, 10]","[105, 84, 50, 86, 124]"
"[199, 163, 41, 23, 7]","[55, 62, 80, 111, 125]"
"[88, 77, 75, 106, 77]","[90, 97, 81, 77, 78]"
"[91, 71, 79, 89, 77]","[92, 91, 67, 75, 82]"
"[96, 86, 78, 73, 104]","[73, 82, 96, 101, 85]"
"[93, 70, 74, 86, 98]","[101, 84, 77, 72, 87]"
"[8, 105, 196, 110, 7]","[103, 89, 47, 79, 108]"
"[74, 88, 77, 88, 75]","[89, 70, 99, 71, 73]"
"[84, 70, 85, 81, 83]","[77, 89, 63, 81, 93]"
"[72, 78, 86, 69, 98]","[90, 79, 78, 84, 72]"
"[213, 178, 43, 13, 3]","[57, 63, 95, 123, 112]"
"[7, 109, 205, 105, 11]","[108, 77, 69, 89, 94]"
"[7, 107, 190, 101, 14]","[95, 82, 53, 80, 109]"
"[6, 91, 211, 108, 4]","[100, 90, 55, 71, 104]"
"[13, 90, 205, 87, 10]","[101, 84, 53, 77, 90]"
"[91, 98, 83, 84, 94]","[86, 91, 84, 87, 102]"
"[82, 81, 79, 83, 86]","[81, 87, 89, 67, 87]"
"[14, 109, 190, 84, 12]","[109, 69, 53, 69, 109]"
"[8, 106, 184, 106, 12]","[101, 70, 71, 72, 102]"
"[10, 92, 230, 107, 8]","[121, 83, 56, 76, 111]"
"[78, 83, 91, 91, 79]","[85, 83, 87, 86, 81]"
"[10, 92, 223, 87, 8]","[95, 81, 58, 82, 104]"
"[202, 171, 51, 15, 6]","[59, 86, 89, 109, 102]"
"[206, 158, 45, 11, 3]","[63, 66, 94, 95, 105]"
"[82, 83, 79, 90, 91]","[88, 83, 89, 88, 77]"
"[82, 75, 81, 79, 93]","[82, 72, 101, 86, 69]"
"[80, 71, 95, 100, 78]","[81, 97, 82, 70, 94]"
"[211, 162, 41, 19, 7]","[58, 58, 116, 98, 110]"
"[10, 104, 202, 103, 5]","[98, 82, 60, 79, 105]"
"[218, 155, 45, 12, 4]","[50, 54, 118, 114, 98]"
"[225, 153, 31, 10, 4]","[55, 67, 91, 108, 102]"
"[14, 96, 202, 94, 15]","[118, 81, 58, 59, 105]"
"[199, 164, 33, 14, 2]","[51, 60, 88, 108, 105]"
"[8, 99, 218, 95, 17]","[85, 87, 51, 97, 117]"
"[15, 110, 200, 101, 10]","[121, 77, 65, 71, 102]"
"[8, 99, 230, 103, 10]","[110, 92, 46, 73, 129]"
"[104, 87, 87, 81, 85]","[88, 110, 87, 75, 84]"
"[216, 150, 40, 11, 5]","[56, 54, 97, 112, 103]"
"[15, 102, 215, 104, 6]","[117, 75, 54, 85, 111]"
"[8, 100, 206, 88, 7]","[101, 71, 53, 75, 109]"
"[8, 80, 221, 110, 20]","[117, 92, 62, 76, 92]"
"[76, 84, 79, 91, 96]","[93, 83, 85, 89, 76]"
"[207, 162, 51, 8, 2]","[69, 81, 70, 99, 111]"
"[67, 84, 69, 88, 99]","[93, 83, 80, 69, 82]"
"[78, 91, 89, 107, 82]","[98, 82, 80, 73, 114]"
"[80, 85, 83, 74, 81]","[88, 76, 78, 75, 86]"
"[10, 89, 200, 106, 12]","[103, 86, 58, 75, 95]"
"[14, 95, 227, 102, 6]","[108, 89, 63, 74, 110]"
"[208, 156, 45, 8, 4]","[43, 66, 104, 108, 100]"
"[96, 82, 89, 83, 83]","[85, 93, 82, 88, 85]"
"[82, 83, 80, 78, 79]","[76, 72, 83, 88, 83]"
"[72, 87, 71, 88, 92]","[64, 92, 92, 75, 87]"
"[6, 105, 203, 95, 14]","[110, 80, 52, 69, 112]"
"[231, 148, 31, 8, 2]","[56, 66, 93, 97, 108]"
"[92, 96, 97, 76, 84]","[96, 85, 85, 74, 105]"
"[17, 104, 199, 91, 12]","[113, 76, 61, 78, 95]"
"[91, 97, 95, 79, 81]","[88, 88, 90, 101, 76]"
"[10, 95, 213, 87, 11]","[98, 87, 47, 74, 110]"
"[95, 84, 71, 87, 88]","[84, 81, 92, 73, 95]"
"[7, 103, 224, 97, 4]","[103, 99, 45, 84, 104]"
"[85, 89, 85, 88, 94]","[84, 97, 81, 89, 90]"
"[100, 81, 87, 109, 67]","[75, 95, 88, 82, 104]"
"[73, 85, 74, 97, 87]","[95, 72, 74, 83, 92]"
"[213, 164, 43, 15, 5]","[74, 72, 93, 98, 103]"
"[82, 91, 92, 74, 103]","[83, 86, 87, 111, 75]"
"[16, 97, 171, 118, 13]","[93, 69, 58, 79, 116]"
"[89, 85, 85, 77, 81]","[75, 96, 94, 75, 77]"
"[202, 156, 53, 15, 5]","[55, 71, 85, 106, 114]"
"[5, 91, 206, 109, 6]","[119, 89, 48, 84, 77]"
"[83, 86, 98, 78, 101]","[103, 88, 93, 86, 76]"
"[7, 100, 198, 92, 8]","[107, 83, 48, 76, 91]"
"[6, 107, 203, 101, 5]","[107, 70, 53, 88, 104]"
"[216, 152, 27, 14, 2]","[55, 68, 86, 107, 95]"
"[7, 91, 212, 84, 18]","[112, 80, 57, 74, 89]"
"[220, 159, 33, 8, 5]","[53, 74, 103, 95, 100]"
"[15, 96, 198, 100, 11]","[110, 87, 61, 66, 96]"
"[88, 100, 74, 68, 80]","[71, 79, 86, 79, 95]"
"[202, 177, 31, 12, 1]","[54, 64, 99, 92, 114]"
"[198, 154, 43, 6, 2]","[47, 63, 104, 104, 85]"
"[11, 97, 199, 95, 14]","[107, 91, 45, 77, 96]"
"[79, 93, 73, 71, 108]","[85, 68, 85, 107, 79]"
"[13, 100, 199, 110, 19]","[100, 90, 52, 88, 111]"
"[7, 106, 212, 95, 16]","[108, 67, 55, 103, 103]"
"[8, 87, 207, 88, 11]","[87, 77, 54, 95, 88]"
"[221, 149, 30, 14, 3]","[51, 71, 89, 108, 98]"
"[15, 104, 203, 96, 9]","[99, 75, 55, 84, 114]"
"[213, 162, 34, 15, 2]","[56, 61, 88, 100, 121]"
"[13, 103, 183, 107, 13]","[112, 70, 58, 79, 100]"
"[211, 179, 45, 8, 2]","[69, 58, 105, 103, 110]"
"[13, 95, 201, 118, 10]","[96, 104, 72, 68, 97]"
"[178, 171, 45, 9, 2]","[56, 69, 92, 96, 92]"
"[84, 86, 71, 96, 90]","[92, 80, 87, 95, 73]"
"[89, 87, 79, 71, 90]","[92, 88, 79, 77, 80]"
"[189, 166, 42, 15, 9]","[59, 59, 84, 117, 102]"
"[16, 97, 213, 88, 12]","[100, 92, 47, 88, 99]"
"[198, 150, 37, 13, 3]","[49, 58, 100, 100, 94]"
"[226, 151, 43, 9, 6]","[50, 60, 114, 102, 109]"
"[11, 94, 218, 95, 9]","[111, 88, 51, 70, 107]"
"[214, 168, 40, 13, 6]","[55, 61, 101, 114, 110]"
"[197, 170, 51, 9, 5]","[57, 57, 83, 120, 115]"
"[65, 83, 87, 95, 88]","[87, 79, 88, 83, 81]"
"[7, 95, 221, 86, 11]","[113, 79, 50, 67, 111]"
"[12, 99, 220, 95, 9]","[110, 76, 56, 81, 112]"
"[7, 102, 206, 110, 9]","[97, 94, 55, 89, 99]"
"[4, 87, 216, 114, 5]","[99, 97, 38, 77, 115]"
"[14, 101, 210, 107, 13]","[108, 82, 64, 77, 114]"
"[10, 113, 210, 103, 13]","[94, 83, 63, 101, 108]"
"[213, 152, 58, 16, 3]","[59, 72, 98, 108, 105]"
"[8, 81, 206, 98, 8]","[110, 85, 39, 71, 96]"
"[234, 148, 42, 7, 2]","[44, 74, 97, 111, 107]"
"[10, 92, 226, 106, 9]","[130, 94, 51, 73, 95]"
"[194, 166, 31, 16, 6]","[57, 70, 103, 93, 90]"
"[89, 88, 89, 86, 91]","[90, 94, 87, 83, 89]"
"[3, 112, 224, 75, 13]","[103, 71, 57, 89, 107]"
"[76, 79, 77, 84, 97]","[92, 96, 81, 85, 59]"
"[92, 63, 99, 80, 83]","[100, 94, 67, 79, 77]"
"[201, 167, 35, 14, 1]","[57, 68, 101, 98, 94]"
"[213, 171, 45, 10, 2]","[56, 55, 81, 117, 132]"
"[200, 149, 53, 14, 4]","[55, 64, 96, 108, 97]"
"[207, 161, 37, 7, 9]","[55, 65, 94, 103, 104]"
"[204, 152, 43, 3, 5]","[50, 74, 105, 87, 91]"
"[190, 147, 50, 10, 7]","[67, 55, 71, 100, 111]"
"[14, 89, 223, 100, 12]","[102, 74, 59, 88, 115]"
"[76, 89, 100, 78, 83]","[78, 97, 91, 69, 91]"
"[206, 164, 44, 8, 6]","[60, 63, 83, 117, 105]"
"[86, 89, 83, 83, 106]","[92, 87, 110, 85, 73]"
"[4, 100, 231, 91, 7]","[97, 86, 68, 83, 99]"
"[5, 73, 211, 106, 5]","[87, 103, 36, 78, 96]"
