tgt,src
"[220, 151, 42, 7, 4]","[61, 65, 83, 96, 119]"
"[205, 161, 44, 12, 4]","[53, 67, 88, 103, 115]"
"[200, 155, 37, 4, 4]","[52, 54, 92, 105, 97]"
"[88, 79, 76, 83, 91]","[77, 85, 85, 84, 86]"
"[77, 87, 102, 80, 89]","[92, 102, 76, 89, 76]"
"[84, 91, 82, 90, 85]","[85, 84, 68, 100, 95]"
"[88, 94, 95, 83, 74]","[75, 86, 84, 94, 95]"
"[201, 157, 37, 7, 3]","[55, 63, 95, 93, 99]"
"[225, 153, 31, 10, 4]","[55, 67, 91, 108, 102]"
"[95, 92, 80, 80, 69]","[79, 67, 97, 72, 101]"
"[195, 160, 37, 9, 6]","[51, 50, 95, 105, 106]"
"[11, 92, 190, 101, 9]","[111, 73, 46, 76, 97]"
"[80, 72, 90, 82, 81]","[81, 82, 83, 81, 78]"
"[14, 96, 202, 94, 15]","[118, 81, 58, 59, 105]"
"[221, 152, 41, 8, 3]","[51, 65, 102, 101, 106]"
"[12, 94, 205, 99, 14]","[111, 81, 54, 79, 99]"
"[6, 92, 207, 112, 10]","[118, 76, 57, 75, 101]"
"[9, 103, 194, 113, 7]","[101, 88, 61, 81, 95]"
"[88, 76, 97, 68, 94]","[77, 79, 85, 93, 89]"
"[234, 153, 50, 12, 1]","[59, 68, 106, 111, 106]"
"[199, 164, 33, 14, 2]","[51, 60, 88, 108, 105]"
"[10, 96, 181, 107, 9]","[90, 78, 51, 68, 116]"
"[10, 107, 208, 105, 10]","[139, 67, 60, 84, 90]"
"[9, 106, 204, 113, 18]","[118, 91, 64, 85, 92]"
"[67, 82, 85, 88, 85]","[97, 71, 66, 84, 89]"
"[212, 169, 41, 6, 3]","[55, 77, 89, 109, 101]"
"[210, 142, 43, 11, 5]","[42, 70, 85, 108, 106]"
"[9, 104, 221, 77, 10]","[106, 78, 46, 82, 109]"
"[8, 99, 218, 95, 17]","[85, 87, 51, 97, 117]"
"[204, 166, 52, 11, 3]","[50, 65, 93, 104, 124]"
"[214, 181, 39, 6, 1]","[55, 74, 98, 113, 101]"
"[15, 110, 200, 101, 10]","[121, 77, 65, 71, 102]"
"[97, 88, 86, 95, 83]","[95, 100, 87, 82, 85]"
"[9, 96, 238, 90, 13]","[108, 82, 61, 77, 118]"
"[89, 75, 85, 89, 100]","[81, 91, 93, 76, 97]"
"[8, 99, 230, 103, 10]","[110, 92, 46, 73, 129]"
"[180, 163, 40, 15, 3]","[59, 70, 86, 90, 96]"
"[13, 81, 197, 100, 10]","[92, 77, 48, 78, 106]"
"[105, 86, 89, 90, 73]","[86, 92, 94, 87, 84]"
"[9, 105, 199, 100, 11]","[107, 57, 52, 81, 127]"
"[4, 105, 196, 87, 13]","[95, 88, 59, 72, 91]"
"[76, 88, 79, 84, 90]","[80, 111, 66, 89, 71]"
"[4, 86, 209, 109, 3]","[101, 84, 51, 79, 96]"
"[198, 164, 50, 15, 3]","[54, 81, 96, 80, 119]"
"[87, 77, 74, 76, 100]","[79, 73, 101, 75, 86]"
"[80, 80, 72, 85, 95]","[93, 75, 95, 71, 78]"
"[104, 87, 87, 81, 85]","[88, 110, 87, 75, 84]"
"[80, 77, 99, 65, 91]","[95, 87, 71, 82, 77]"
"[11, 102, 198, 95, 8]","[107, 70, 51, 81, 105]"
"[2, 83, 225, 94, 6]","[97, 78, 54, 82, 99]"
"[225, 172, 37, 7, 6]","[61, 62, 102, 100, 122]"
"[10, 95, 231, 87, 8]","[98, 75, 46, 97, 115]"
"[216, 150, 40, 11, 5]","[56, 54, 97, 112, 103]"
"[86, 80, 96, 89, 79]","[86, 84, 63, 83, 114]"
"[13, 108, 218, 91, 10]","[95, 66, 49, 99, 131]"
"[15, 102, 215, 104, 6]","[117, 75, 54, 85, 111]"
"[90, 84, 72, 82, 73]","[68, 71, 94, 91, 77]"
"[17, 91, 217, 101, 14]","[102, 87, 49, 88, 114]"
"[13, 120, 166, 105, 6]","[91, 55, 64, 82, 118]"
"[8, 100, 206, 88, 7]","[101, 71, 53, 75, 109]"
"[8, 80, 221, 110, 20]","[117, 92, 62, 76, 92]"
"[10, 103, 215, 113, 6]","[110, 82, 57, 73, 125]"
"[201, 158, 37, 17, 2]","[55, 63, 101, 83, 113]"
"[76, 84, 79, 91, 96]","[93, 83, 85, 89, 76]"
"[209, 147, 43, 6, 2]","[46, 65, 98, 106, 92]"
"[73, 82, 83, 102, 82]","[75, 91, 84, 77, 95]"
"[207, 162, 51, 8, 2]","[69, 81, 70, 99, 111]"
"[67, 84, 69, 88, 99]","[93, 83, 80, 69, 82]"
"[8, 114, 195, 90, 10]","[107, 67, 60, 90, 93]"
"[3, 98, 231, 105, 5]","[107, 92, 65, 73, 105]"
"[94, 85, 97, 92, 79]","[86, 89, 94, 94, 84]"
"[12, 102, 233, 92, 7]","[109, 76, 63, 83, 115]"
"[71, 98, 83, 89, 66]","[77, 65, 90, 80, 95]"
"[215, 151, 36, 10, 5]","[47, 72, 105, 101, 92]"
"[213, 174, 36, 8, 4]","[59, 72, 101, 102, 101]"
"[78, 87, 85, 88, 88]","[86, 82, 91, 86, 81]"
"[78, 91, 89, 107, 82]","[98, 82, 80, 73, 114]"
"[201, 171, 58, 11, 8]","[56, 67, 92, 119, 115]"
"[80, 85, 83, 74, 81]","[88, 76, 78, 75, 86]"
"[69, 85, 95, 90, 92]","[88, 86, 98, 81, 78]"
"[18, 100, 185, 110, 15]","[115, 83, 59, 83, 88]"
"[228, 153, 45, 7, 3]","[63, 61, 114, 94, 104]"
"[79, 82, 81, 90, 84]","[85, 93, 80, 83, 75]"
"[10, 89, 200, 106, 12]","[103, 86, 58, 75, 95]"
"[5, 97, 198, 107, 9]","[93, 85, 43, 83, 112]"
"[10, 97, 236, 93, 12]","[118, 78, 59, 81, 112]"
"[212, 166, 32, 15, 9]","[52, 63, 97, 119, 103]"
"[80, 76, 85, 95, 84]","[87, 74, 90, 84, 85]"
"[9, 92, 215, 94, 2]","[96, 85, 50, 78, 103]"
"[200, 174, 40, 6, 2]","[52, 65, 109, 92, 104]"
"[86, 79, 87, 104, 72]","[85, 102, 87, 59, 95]"
"[70, 91, 82, 97, 63]","[73, 66, 82, 84, 98]"
"[76, 89, 81, 79, 83]","[74, 90, 88, 74, 82]"
"[4, 92, 259, 87, 8]","[103, 100, 45, 90, 112]"
"[207, 171, 44, 13, 6]","[59, 71, 95, 111, 105]"
"[14, 95, 227, 102, 6]","[108, 89, 63, 74, 110]"
"[202, 178, 50, 15, 2]","[72, 70, 89, 103, 113]"
"[18, 95, 211, 111, 12]","[124, 87, 52, 73, 111]"
"[13, 100, 222, 97, 7]","[95, 86, 58, 85, 115]"
"[208, 156, 45, 8, 4]","[43, 66, 104, 108, 100]"
"[14, 98, 218, 99, 13]","[108, 83, 63, 76, 112]"
"[7, 109, 192, 99, 16]","[101, 75, 60, 82, 105]"
"[83, 70, 86, 95, 80]","[94, 84, 86, 73, 77]"
"[11, 87, 216, 83, 13]","[102, 97, 42, 70, 99]"
"[202, 165, 39, 10, 3]","[47, 67, 96, 103, 106]"
"[204, 159, 48, 14, 2]","[63, 78, 98, 107, 81]"
"[227, 165, 39, 9, 0]","[61, 75, 98, 106, 100]"
"[8, 91, 233, 93, 11]","[104, 90, 52, 75, 115]"
"[96, 82, 89, 83, 83]","[85, 93, 82, 88, 85]"
"[199, 156, 53, 5, 3]","[54, 67, 85, 112, 98]"
"[82, 83, 80, 78, 79]","[76, 72, 83, 88, 83]"
"[11, 88, 215, 105, 8]","[122, 78, 44, 74, 109]"
"[8, 121, 211, 98, 8]","[105, 84, 70, 78, 109]"
"[72, 87, 71, 88, 92]","[64, 92, 92, 75, 87]"
"[8, 97, 229, 109, 6]","[121, 90, 51, 81, 106]"
"[77, 83, 65, 84, 99]","[88, 73, 95, 73, 79]"
"[205, 154, 44, 16, 3]","[56, 62, 96, 115, 93]"
"[82, 86, 85, 70, 87]","[81, 80, 93, 76, 80]"
"[186, 161, 51, 18, 3]","[56, 65, 96, 103, 99]"
"[8, 92, 192, 99, 11]","[92, 75, 63, 78, 94]"
"[87, 88, 84, 91, 84]","[79, 97, 85, 81, 92]"
"[230, 173, 39, 7, 1]","[57, 66, 100, 115, 112]"
"[200, 145, 43, 9, 6]","[61, 55, 93, 100, 94]"
"[222, 161, 41, 16, 2]","[55, 64, 104, 104, 115]"
"[6, 105, 203, 95, 14]","[110, 80, 52, 69, 112]"
"[7, 101, 209, 93, 10]","[108, 72, 49, 76, 115]"
"[5, 88, 214, 96, 7]","[91, 80, 44, 93, 102]"
"[6, 79, 230, 85, 13]","[114, 66, 55, 79, 99]"
"[195, 155, 41, 7, 9]","[60, 61, 93, 113, 80]"
"[183, 155, 51, 13, 6]","[43, 58, 88, 102, 117]"
"[9, 106, 211, 105, 8]","[106, 92, 57, 99, 85]"
"[79, 93, 78, 69, 96]","[89, 68, 91, 84, 83]"
"[89, 69, 86, 98, 91]","[82, 91, 81, 93, 86]"
"[226, 157, 51, 13, 3]","[52, 80, 93, 122, 103]"
"[231, 148, 31, 8, 2]","[56, 66, 93, 97, 108]"
"[95, 76, 82, 90, 91]","[92, 90, 87, 88, 77]"
"[92, 96, 97, 76, 84]","[96, 85, 85, 74, 105]"
"[205, 153, 49, 14, 5]","[56, 73, 85, 121, 91]"
"[10, 98, 216, 100, 13]","[98, 78, 62, 90, 109]"
"[220, 160, 49, 5, 2]","[60, 71, 92, 114, 99]"
"[7, 119, 204, 109, 7]","[107, 81, 58, 67, 133]"
"[8, 86, 215, 105, 9]","[107, 85, 42, 81, 108]"
"[17, 104, 199, 91, 12]","[113, 76, 61, 78, 95]"
"[12, 97, 212, 89, 9]","[99, 75, 58, 71, 116]"
"[13, 89, 224, 79, 9]","[97, 89, 37, 86, 105]"
"[210, 153, 49, 10, 2]","[52, 70, 93, 112, 97]"
"[81, 83, 101, 86, 99]","[89, 77, 95, 95, 94]"
"[183, 191, 54, 12, 1]","[55, 67, 104, 95, 120]"
"[91, 97, 95, 79, 81]","[88, 88, 90, 101, 76]"
"[10, 95, 213, 87, 11]","[98, 87, 47, 74, 110]"
"[71, 82, 95, 87, 101]","[98, 89, 85, 71, 93]"
"[9, 98, 222, 93, 7]","[96, 88, 46, 83, 116]"
"[95, 84, 71, 87, 88]","[84, 81, 92, 73, 95]"
"[206, 171, 44, 17, 6]","[54, 61, 113, 96, 120]"
"[7, 103, 224, 97, 4]","[103, 99, 45, 84, 104]"
"[83, 85, 75, 102, 77]","[79, 87, 80, 87, 89]"
"[193, 166, 37, 16, 5]","[54, 61, 99, 97, 106]"
"[224, 143, 32, 12, 4]","[43, 72, 105, 103, 92]"
"[13, 87, 191, 100, 13]","[83, 89, 62, 61, 109]"
"[8, 102, 227, 77, 8]","[108, 75, 53, 82, 104]"
"[214, 160, 44, 8, 1]","[58, 57, 96, 99, 117]"
"[83, 87, 86, 85, 81]","[85, 96, 77, 76, 88]"
"[18, 114, 189, 82, 16]","[101, 77, 56, 82, 103]"
"[197, 169, 35, 8, 1]","[45, 60, 89, 107, 109]"
"[8, 92, 224, 101, 5]","[103, 88, 65, 75, 99]"
"[205, 168, 29, 7, 2]","[53, 61, 96, 97, 104]"
"[85, 81, 81, 105, 88]","[83, 94, 101, 71, 91]"
"[76, 89, 90, 67, 89]","[88, 79, 83, 88, 73]"
"[85, 95, 100, 86, 78]","[88, 88, 80, 89, 99]"
"[198, 165, 51, 17, 6]","[70, 72, 75, 118, 102]"
"[7, 85, 227, 84, 11]","[91, 73, 51, 96, 103]"
"[81, 74, 72, 93, 101]","[82, 82, 85, 87, 85]"
"[6, 91, 209, 94, 3]","[87, 73, 73, 69, 101]"
"[203, 148, 42, 7, 6]","[47, 65, 105, 88, 101]"
"[85, 89, 85, 88, 94]","[84, 97, 81, 89, 90]"
"[75, 85, 89, 86, 96]","[91, 83, 89, 80, 88]"
"[203, 158, 35, 13, 1]","[44, 55, 87, 109, 115]"
"[9, 77, 212, 104, 8]","[96, 79, 62, 84, 89]"
"[8, 98, 225, 88, 11]","[109, 74, 57, 77, 113]"
"[218, 160, 41, 14, 6]","[59, 51, 111, 115, 103]"
"[234, 168, 34, 13, 1]","[60, 82, 94, 115, 99]"
"[201, 153, 50, 12, 4]","[68, 56, 97, 86, 113]"
"[202, 179, 30, 20, 5]","[43, 51, 121, 99, 122]"
"[85, 87, 91, 89, 83]","[87, 74, 91, 98, 85]"
"[12, 114, 184, 99, 13]","[110, 69, 60, 77, 106]"
"[14, 101, 225, 92, 14]","[111, 90, 62, 67, 116]"
"[75, 66, 75, 89, 101]","[74, 89, 79, 84, 80]"
"[229, 156, 49, 15, 1]","[46, 77, 110, 109, 108]"
"[221, 160, 37, 16, 5]","[71, 70, 94, 94, 110]"
"[82, 83, 82, 89, 79]","[83, 84, 80, 85, 83]"
"[12, 97, 186, 108, 13]","[95, 79, 58, 75, 109]"
"[90, 71, 84, 80, 79]","[94, 64, 84, 76, 86]"
"[9, 96, 239, 96, 2]","[127, 75, 54, 82, 104]"
"[88, 75, 76, 83, 87]","[82, 82, 79, 92, 74]"
"[203, 170, 40, 17, 4]","[57, 70, 103, 99, 105]"
"[85, 77, 75, 71, 95]","[71, 84, 95, 75, 78]"
"[220, 155, 49, 20, 3]","[70, 69, 93, 94, 121]"
"[220, 165, 38, 13, 4]","[50, 67, 112, 105, 106]"
"[20, 93, 188, 90, 12]","[97, 69, 58, 80, 99]"
"[101, 78, 85, 92, 90]","[90, 91, 87, 83, 95]"
"[71, 95, 80, 73, 97]","[98, 75, 88, 84, 71]"
"[12, 98, 211, 109, 14]","[106, 94, 57, 76, 111]"
"[100, 81, 87, 109, 67]","[75, 95, 88, 82, 104]"
"[73, 85, 74, 97, 87]","[95, 72, 74, 83, 92]"
"[219, 153, 49, 8, 3]","[57, 65, 90, 104, 116]"
"[9, 103, 218, 100, 12]","[107, 79, 58, 85, 113]"
"[203, 162, 46, 14, 6]","[57, 71, 93, 103, 107]"
"[10, 87, 215, 91, 7]","[97, 70, 46, 96, 101]"
"[207, 151, 35, 12, 3]","[41, 58, 107, 93, 109]"
"[85, 74, 80, 90, 84]","[96, 83, 79, 84, 71]"
"[4, 108, 204, 104, 7]","[106, 73, 53, 85, 110]"
"[8, 99, 195, 93, 8]","[117, 71, 52, 60, 103]"
"[91, 65, 86, 74, 86]","[77, 83, 99, 72, 71]"
"[8, 100, 201, 103, 17]","[92, 87, 67, 78, 105]"
"[89, 91, 88, 83, 73]","[91, 76, 88, 98, 71]"
"[94, 76, 89, 86, 93]","[90, 97, 84, 83, 84]"
"[2, 89, 218, 94, 7]","[107, 97, 59, 64, 83]"
"[6, 94, 212, 114, 5]","[121, 80, 56, 78, 96]"
"[88, 75, 83, 83, 101]","[87, 91, 87, 93, 72]"
"[4, 92, 218, 107, 7]","[119, 90, 56, 66, 97]"
"[79, 89, 72, 79, 93]","[81, 73, 90, 86, 82]"
"[206, 160, 49, 9, 4]","[65, 59, 100, 97, 107]"
"[202, 172, 38, 13, 3]","[63, 67, 87, 116, 95]"
"[92, 92, 84, 76, 76]","[87, 80, 84, 85, 84]"
"[200, 161, 31, 17, 2]","[46, 62, 109, 99, 95]"
"[11, 88, 214, 87, 15]","[91, 89, 59, 85, 91]"
"[83, 71, 80, 81, 89]","[68, 89, 84, 81, 82]"
"[213, 164, 43, 15, 5]","[74, 72, 93, 98, 103]"
"[81, 108, 95, 82, 77]","[86, 72, 80, 100, 105]"
"[210, 137, 43, 10, 0]","[41, 62, 89, 84, 124]"
"[186, 176, 35, 13, 4]","[64, 61, 97, 98, 94]"
"[210, 170, 38, 11, 3]","[63, 64, 100, 98, 107]"
"[197, 162, 43, 8, 1]","[55, 65, 85, 100, 106]"
"[10, 111, 209, 101, 15]","[114, 84, 65, 82, 101]"
"[82, 79, 76, 89, 95]","[102, 91, 85, 66, 77]"
"[207, 179, 33, 13, 3]","[54, 57, 111, 106, 107]"
"[85, 84, 78, 75, 85]","[79, 66, 89, 91, 82]"
"[82, 81, 85, 78, 74]","[82, 73, 72, 83, 90]"
"[7, 105, 190, 106, 3]","[103, 73, 56, 72, 107]"
"[215, 174, 36, 9, 4]","[56, 65, 105, 116, 96]"
"[82, 91, 92, 74, 103]","[83, 86, 87, 111, 75]"
"[204, 162, 46, 9, 2]","[53, 71, 97, 103, 99]"
"[209, 166, 44, 5, 4]","[56, 55, 100, 108, 109]"
"[9, 98, 219, 111, 9]","[114, 89, 51, 61, 131]"
"[202, 169, 66, 11, 2]","[65, 73, 103, 100, 109]"
"[16, 97, 171, 118, 13]","[93, 69, 58, 79, 116]"
"[214, 132, 45, 11, 4]","[43, 71, 97, 75, 120]"
"[223, 163, 42, 10, 3]","[53, 76, 95, 104, 113]"
"[202, 161, 46, 11, 5]","[59, 75, 92, 105, 94]"
"[12, 94, 208, 95, 4]","[89, 78, 52, 86, 108]"
"[89, 85, 85, 77, 81]","[75, 96, 94, 75, 77]"
"[221, 161, 43, 16, 3]","[52, 77, 76, 125, 114]"
"[192, 158, 57, 4, 2]","[47, 60, 88, 114, 104]"
"[12, 75, 222, 100, 8]","[94, 81, 57, 82, 103]"
"[9, 103, 195, 81, 12]","[91, 87, 45, 79, 98]"
"[202, 156, 43, 11, 4]","[58, 68, 82, 96, 112]"
"[207, 150, 35, 9, 2]","[51, 54, 82, 110, 106]"
"[190, 159, 42, 8, 3]","[44, 68, 96, 88, 106]"
"[9, 87, 214, 94, 10]","[98, 96, 40, 68, 112]"
"[202, 156, 53, 15, 5]","[55, 71, 85, 106, 114]"
"[97, 84, 85, 86, 82]","[93, 87, 83, 94, 77]"
"[8, 120, 201, 101, 16]","[86, 91, 70, 85, 114]"
"[220, 143, 41, 13, 7]","[42, 83, 94, 103, 102]"
"[5, 91, 206, 109, 6]","[119, 89, 48, 84, 77]"
"[83, 86, 98, 78, 101]","[103, 88, 93, 86, 76]"
"[10, 96, 228, 83, 20]","[106, 85, 50, 80, 116]"
"[13, 95, 185, 97, 15]","[94, 75, 62, 79, 95]"
"[93, 90, 99, 77, 89]","[80, 84, 92, 98, 94]"
"[7, 98, 219, 96, 8]","[99, 83, 46, 95, 105]"
"[80, 88, 85, 76, 89]","[93, 68, 91, 86, 80]"
"[17, 109, 207, 108, 9]","[98, 89, 57, 88, 118]"
"[192, 162, 41, 20, 2]","[55, 60, 88, 104, 110]"
"[4, 94, 202, 98, 6]","[90, 81, 45, 71, 117]"
"[211, 164, 47, 11, 1]","[55, 58, 93, 107, 121]"
"[5, 80, 235, 79, 6]","[100, 76, 48, 80, 101]"
"[13, 96, 206, 106, 14]","[104, 94, 59, 75, 103]"
"[16, 85, 195, 97, 14]","[106, 77, 64, 67, 93]"
"[106, 72, 84, 70, 113]","[93, 90, 97, 91, 74]"
"[9, 90, 219, 87, 6]","[114, 72, 41, 79, 105]"
"[202, 161, 49, 8, 6]","[48, 77, 94, 92, 115]"
"[215, 146, 49, 4, 2]","[53, 61, 90, 108, 104]"
"[211, 162, 37, 9, 5]","[48, 65, 112, 94, 105]"
"[85, 75, 89, 91, 75]","[70, 76, 97, 94, 78]"
"[7, 100, 198, 92, 8]","[107, 83, 48, 76, 91]"
"[6, 98, 222, 103, 5]","[107, 88, 49, 84, 106]"
"[8, 85, 217, 90, 5]","[101, 81, 40, 85, 98]"
"[195, 181, 45, 5, 6]","[44, 62, 113, 115, 98]"
"[184, 163, 50, 19, 6]","[71, 61, 95, 101, 94]"
"[6, 107, 203, 101, 5]","[107, 70, 53, 88, 104]"
"[7, 94, 224, 86, 8]","[111, 72, 49, 67, 120]"
"[223, 141, 41, 13, 6]","[63, 71, 92, 97, 101]"
"[231, 163, 25, 11, 5]","[58, 64, 104, 101, 108]"
"[212, 158, 45, 23, 5]","[61, 63, 102, 100, 117]"
"[15, 89, 192, 109, 13]","[83, 83, 72, 81, 99]"
"[200, 165, 39, 9, 2]","[51, 68, 108, 94, 94]"
"[81, 91, 104, 75, 83]","[91, 86, 89, 90, 78]"
"[219, 150, 35, 4, 7]","[44, 66, 89, 117, 99]"
"[10, 92, 213, 87, 7]","[91, 77, 58, 87, 96]"
"[216, 152, 27, 14, 2]","[55, 68, 86, 107, 95]"
"[7, 91, 212, 84, 18]","[112, 80, 57, 74, 89]"
"[81, 88, 87, 70, 109]","[83, 84, 76, 107, 85]"
"[8, 101, 231, 73, 18]","[89, 81, 54, 101, 106]"
"[11, 92, 237, 85, 7]","[122, 74, 46, 92, 98]"
"[5, 103, 225, 99, 9]","[103, 75, 55, 96, 112]"
"[223, 164, 36, 11, 2]","[52, 78, 92, 113, 101]"
"[9, 108, 218, 96, 12]","[114, 94, 45, 81, 109]"
"[192, 165, 50, 16, 4]","[66, 72, 93, 100, 96]"
"[12, 108, 199, 91, 17]","[80, 97, 62, 81, 107]"
"[92, 83, 85, 80, 85]","[72, 97, 85, 88, 83]"
"[85, 85, 88, 87, 79]","[85, 83, 83, 83, 90]"
"[220, 159, 33, 8, 5]","[53, 74, 103, 95, 100]"
"[204, 150, 37, 6, 7]","[43, 59, 100, 97, 105]"
"[90, 83, 83, 80, 85]","[86, 95, 91, 78, 71]"
"[210, 183, 31, 15, 8]","[57, 65, 104, 104, 117]"
"[15, 96, 198, 100, 11]","[110, 87, 61, 66, 96]"
"[10, 102, 225, 85, 7]","[93, 79, 53, 89, 115]"
"[6, 99, 211, 87, 7]","[109, 86, 49, 71, 95]"
"[8, 99, 205, 108, 12]","[104, 78, 56, 87, 107]"
"[6, 116, 225, 84, 11]","[100, 89, 59, 93, 101]"
"[92, 86, 88, 83, 85]","[86, 71, 109, 81, 87]"
"[6, 109, 202, 104, 8]","[96, 84, 63, 87, 99]"
"[78, 89, 115, 88, 74]","[97, 81, 101, 80, 85]"
"[100, 88, 78, 82, 101]","[94, 87, 88, 96, 84]"
"[7, 108, 202, 93, 10]","[109, 75, 52, 76, 108]"
"[5, 104, 230, 102, 9]","[124, 68, 49, 84, 125]"
"[7, 97, 232, 92, 5]","[119, 82, 56, 79, 97]"
"[88, 100, 74, 68, 80]","[71, 79, 86, 79, 95]"
"[73, 98, 71, 78, 97]","[83, 83, 95, 80, 76]"
"[14, 81, 217, 104, 10]","[106, 90, 50, 79, 101]"
"[202, 177, 31, 12, 1]","[54, 64, 99, 92, 114]"
"[177, 168, 44, 11, 5]","[64, 59, 90, 101, 91]"
"[96, 99, 88, 89, 78]","[84, 92, 89, 93, 92]"
"[11, 91, 212, 83, 10]","[94, 82, 54, 71, 106]"
"[198, 154, 43, 6, 2]","[47, 63, 104, 104, 85]"
"[84, 75, 78, 77, 99]","[82, 85, 87, 76, 83]"
"[212, 178, 37, 8, 3]","[47, 68, 115, 102, 106]"
"[11, 97, 199, 95, 14]","[107, 91, 45, 77, 96]"
"[111, 67, 88, 85, 98]","[76, 95, 98, 92, 88]"
"[7, 87, 198, 115, 22]","[107, 83, 61, 73, 105]"
"[10, 128, 196, 87, 14]","[105, 70, 56, 85, 119]"
"[197, 172, 55, 15, 8]","[72, 71, 101, 111, 92]"
"[13, 106, 215, 109, 6]","[114, 82, 51, 81, 121]"
"[220, 164, 37, 6, 5]","[57, 67, 94, 100, 114]"
"[84, 70, 87, 84, 80]","[85, 89, 59, 86, 86]"
"[11, 102, 212, 102, 8]","[113, 70, 52, 79, 121]"
"[79, 93, 73, 71, 108]","[85, 68, 85, 107, 79]"
"[220, 167, 33, 8, 2]","[52, 62, 100, 118, 98]"
"[209, 185, 40, 7, 3]","[52, 65, 125, 95, 107]"
"[92, 58, 72, 90, 93]","[94, 78, 72, 81, 80]"
"[13, 100, 199, 110, 19]","[100, 90, 52, 88, 111]"
"[203, 168, 33, 10, 2]","[42, 65, 110, 98, 101]"
"[81, 88, 84, 88, 87]","[87, 86, 88, 79, 88]"
"[201, 150, 45, 10, 4]","[51, 59, 106, 97, 97]"
"[7, 101, 199, 99, 20]","[111, 71, 60, 79, 105]"
"[8, 87, 207, 103, 8]","[101, 74, 50, 86, 102]"
"[86, 78, 82, 83, 102]","[84, 98, 82, 92, 75]"
"[197, 154, 48, 11, 7]","[40, 79, 86, 105, 107]"
"[11, 95, 209, 86, 5]","[106, 79, 56, 81, 84]"
"[91, 89, 83, 84, 102]","[99, 89, 82, 92, 87]"
"[12, 87, 208, 94, 10]","[102, 87, 55, 81, 86]"
"[7, 106, 212, 95, 16]","[108, 67, 55, 103, 103]"
"[198, 169, 34, 5, 3]","[48, 60, 102, 89, 110]"
"[224, 160, 43, 10, 4]","[69, 64, 112, 109, 87]"
"[6, 91, 205, 98, 6]","[86, 90, 51, 78, 101]"
"[225, 149, 50, 10, 4]","[53, 76, 113, 106, 90]"
"[213, 169, 47, 15, 3]","[65, 75, 90, 109, 108]"
"[5, 90, 204, 99, 6]","[90, 90, 47, 76, 101]"
"[191, 169, 48, 12, 6]","[47, 60, 106, 111, 102]"
"[94, 73, 88, 97, 92]","[94, 85, 87, 84, 94]"
"[71, 83, 86, 71, 97]","[80, 92, 86, 77, 73]"
"[9, 94, 195, 92, 16]","[95, 84, 56, 74, 97]"
"[76, 95, 92, 74, 67]","[76, 79, 66, 91, 92]"
"[83, 85, 94, 77, 99]","[92, 94, 80, 83, 89]"
"[82, 89, 89, 83, 99]","[92, 94, 71, 93, 92]"
"[219, 163, 32, 14, 7]","[69, 67, 90, 104, 105]"
"[8, 94, 204, 92, 7]","[96, 90, 48, 74, 97]"
"[95, 89, 81, 90, 93]","[76, 77, 85, 103, 107]"
"[16, 97, 204, 99, 13]","[104, 73, 63, 88, 101]"
"[8, 87, 207, 88, 11]","[87, 77, 54, 95, 88]"
"[221, 152, 50, 14, 3]","[58, 63, 110, 114, 95]"
"[73, 78, 87, 84, 80]","[76, 84, 75, 88, 79]"
"[221, 149, 30, 14, 3]","[51, 71, 89, 108, 98]"
"[15, 104, 203, 96, 9]","[99, 75, 55, 84, 114]"
"[92, 72, 82, 90, 100]","[89, 82, 84, 98, 83]"
"[8, 107, 220, 96, 8]","[108, 77, 58, 79, 117]"
"[209, 157, 46, 13, 4]","[47, 69, 108, 103, 102]"
"[213, 162, 34, 15, 2]","[56, 61, 88, 100, 121]"
"[13, 103, 183, 107, 13]","[112, 70, 58, 79, 100]"
"[70, 89, 87, 91, 77]","[86, 78, 85, 83, 82]"
"[99, 76, 92, 73, 81]","[96, 74, 80, 79, 92]"
"[80, 106, 83, 83, 92]","[99, 96, 88, 84, 77]"
"[2, 97, 189, 111, 6]","[105, 78, 52, 74, 96]"
"[228, 147, 42, 10, 2]","[53, 68, 92, 90, 126]"
"[211, 179, 45, 8, 2]","[69, 58, 105, 103, 110]"
"[94, 72, 96, 87, 83]","[90, 84, 94, 83, 81]"
"[83, 103, 73, 70, 86]","[87, 70, 105, 91, 62]"
"[13, 95, 201, 118, 10]","[96, 104, 72, 68, 97]"
"[7, 105, 207, 100, 13]","[115, 89, 50, 66, 112]"
"[178, 171, 45, 9, 2]","[56, 69, 92, 96, 92]"
"[200, 159, 35, 8, 1]","[52, 58, 111, 95, 87]"
"[84, 86, 71, 96, 90]","[92, 80, 87, 95, 73]"
"[83, 81, 84, 81, 90]","[76, 91, 85, 87, 80]"
"[213, 140, 50, 18, 5]","[47, 90, 92, 102, 95]"
"[15, 99, 194, 96, 9]","[94, 66, 53, 92, 108]"
"[83, 86, 102, 85, 81]","[88, 93, 85, 87, 84]"
"[83, 72, 82, 94, 73]","[87, 83, 68, 88, 78]"
"[9, 96, 212, 81, 5]","[100, 69, 53, 80, 101]"
"[9, 112, 207, 90, 7]","[105, 67, 57, 90, 106]"
"[4, 75, 235, 110, 9]","[105, 84, 52, 78, 114]"
"[214, 158, 35, 9, 5]","[47, 66, 108, 95, 105]"
"[105, 90, 94, 85, 75]","[87, 97, 81, 90, 94]"
